"experiment","m","n","lambda","rep","seed","design_path","objective","n_iter","elapsed_sec","k_min","k_ave","k_m2","A","B","phi_lambda","C1","C2","U2"
"distance",10,40,0.6,1,2061243079,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda060_rep01.rds",0.668124258013455,6000,0.15,11,23.0769230769231,570.820512820513,0.476190476190476,0.956024930747922,0.668124258013455,22,551.282051282051,995.589743589744
"distance",20,80,0.6,1,1227117213,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda060_rep01.rds",0.741400476800418,6000,0.728,56,96.2025316455696,9590.21772151899,0.585106382978723,0.97584161753296,0.741400476800418,95,9379.74683544304,18091.8734177215
"distance",5,25,0.6,1,2039947481,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda060_rep01.rds",0.5357843866171,6000,0.0470000000000006,2,5.2,30.8466666666667,0.25,0.964460966542751,0.5357843866171,5,30.3819444444444,43.4583333333333
"distance",10,50,0.6,1,1922774077,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda060_rep01.rds",0.64468625302048,6000,0.191999999999998,10,22.9591836734694,562.221224489796,0.428571428571429,0.968858489694057,0.64468625302048,22,548.469387755102,990.061224489796
"distance",20,100,0.6,1,636940885,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda060_rep01.rds",0.730808509055343,6000,1.004,54,95.959595959596,9518.75151515151,0.563829787234043,0.981276591787294,0.730808509055343,95,9356.06060606061,18045.2323232323
"distance",5,5,0.7,1,776804143,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda070_rep01.rds",0.766814254859611,6000,0.0149999999999988,4,6,40.2,0.75,0.806047516198704,0.766814254859611,5,36.4583333333333,55.75
"distance",10,10,0.7,1,329183617,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda070_rep01.rds",0.849495225102319,6000,0.0329999999999995,19,25,679.488888888889,0.857142857142857,0.831650750341064,0.849495225102319,22,597.222222222222,1085.88888888889
"distance",20,20,0.7,1,2057948386,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda070_rep01.rds",0.815675182670984,6000,0.135999999999999,74,100,10594.8631578947,0.776595744680851,0.906860537981294,0.815675182670984,95,9750,18820.9473684211
"distance",5,10,0.7,1,2052574682,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda070_rep01.rds",0.789058679706601,6000,0.0210000000000008,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.789058679706601,5,32.4074074074074,47.5555555555556
"distance",10,20,0.7,1,190714615,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda070_rep01.rds",0.742468228448936,6000,0.0660000000000007,15,23.6842105263158,602.757894736842,0.666666666666667,0.919338539274231,0.742468228448936,22,565.789473684211,1024.10526315789
"distance",20,40,0.7,1,1781010382,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda070_rep01.rds",0.739673972835354,6000,0.301,62,97.4358974358974,9929.11282051282,0.648936170212766,0.951395512288059,0.739673972835354,95,9500,18328.6666666667
"distance",5,15,0.7,1,30950015,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda070_rep01.rds",0.632250639386189,6000,0.0299999999999994,3,5.33333333333333,32.0761904761905,0.5,0.940835464620631,0.632250639386189,5,31.25,45.2142857142857
"distance",10,30,0.7,1,52245613,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda070_rep01.rds",0.684049777231525,6000,0.106,13,23.2758620689655,579.901149425287,0.571428571428571,0.946832590771752,0.684049777231525,22,556.034482758621,1004.93103448276
"distance",20,60,0.7,1,1504072378,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda070_rep01.rds",0.736891100200713,6000,0.500999999999999,61,96.6101694915254,9708.77062146893,0.638297872340426,0.966941965208049,0.736891100200713,95,9419.49152542373,18170.1355932203
"distance",5,20,0.7,1,1914105680,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda070_rep01.rds",0.459607329842932,6000,0.0329999999999995,2,5.26315789473684,31.3894736842105,0.25,0.94869109947644,0.459607329842932,5,30.7017543859649,44.1052631578947
"distance",10,40,0.7,1,2061260240,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda070_rep01.rds",0.620397045244691,6000,0.15,11,23.0769230769231,570.441025641026,0.476190476190476,0.956879039704525,0.620397045244691,22,551.282051282051,995.589743589744
"distance",20,80,0.7,1,1227134374,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda070_rep01.rds",0.701858117530518,6000,0.747,56,96.2025316455696,9603.8329113924,0.585106382978723,0.974278831484705,0.701858117530518,95,9379.74683544304,18091.8734177215
"distance",5,25,0.7,1,2039964642,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda070_rep01.rds",0.461279341476368,6000,0.0490000000000013,2,5.2,30.98,0.25,0.954264471587892,0.461279341476368,5,30.3819444444444,43.4583333333333
"distance",10,50,0.7,1,1922791238,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda070_rep01.rds",0.591065717718828,6000,0.197000000000001,10,22.9591836734694,561.620408163265,0.428571428571429,0.97021905906276,0.591065717718828,22,548.469387755102,990.061224489796
"distance",20,100,0.7,1,636958046,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda070_rep01.rds",0.688580942667451,6000,0.997,54,95.959595959596,9532.73777777778,0.563829787234043,0.979666972012071,0.688580942667451,95,9356.06060606061,18045.2323232323
"distance",5,5,0.8,1,776821304,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda080_rep01.rds",0.761209503239741,6000,0.0150000000000006,4,6,40.2,0.75,0.806047516198704,0.761209503239741,5,36.4583333333333,55.75
"distance",10,10,0.8,1,329200778,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda080_rep01.rds",0.89072175664263,6000,0.0310000000000006,20,25,678.066666666667,0.904761904761905,0.83456116416553,0.89072175664263,22,597.222222222222,1085.88888888889
"distance",20,20,0.8,1,2057965547,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda080_rep01.rds",0.812036172237368,6000,0.129999999999999,75,100,10555.0947368421,0.787234042553192,0.911244690974076,0.812036172237368,95,9750,18820.9473684211
"distance",5,10,0.8,1,2052591843,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda080_rep01.rds",0.776039119804401,6000,0.0210000000000008,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.776039119804401,5,32.4074074074074,47.5555555555556
"distance",10,20,0.8,1,190731776,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda080_rep01.rds",0.717513397642015,6000,0.0690000000000008,15,23.6842105263158,602.042105263158,0.666666666666667,0.920900321543409,0.717513397642015,22,565.789473684211,1024.10526315789
"distance",20,40,0.8,1,1781027543,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda080_rep01.rds",0.72727924569482,6000,0.292999999999999,64,97.4358974358974,9892.47692307692,0.670212765957447,0.955545164644311,0.72727924569482,95,9500,18328.6666666667
"distance",5,15,0.8,1,30967176,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda080_rep01.rds",0.584893435635124,6000,0.032,3,5.33333333333333,32.3047619047619,0.5,0.924467178175618,0.584893435635124,5,31.25,45.2142857142857
"distance",10,30,0.8,1,52262774,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda080_rep01.rds",0.608479687465707,6000,0.106,12,23.2758620689655,579.754022988506,0.523809523809524,0.947160342090439,0.608479687465707,22,556.034482758621,1004.93103448276
"distance",20,60,0.8,1,1504089539,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda080_rep01.rds",0.678844761558121,6000,0.512,58,96.6101694915254,9693.45762711864,0.606382978723404,0.968691892896988,0.678844761558121,95,9419.49152542373,18170.1355932203
"distance",5,20,0.8,1,1914122841,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda080_rep01.rds",0.389738219895288,6000,0.0329999999999995,2,5.26315789473684,31.3894736842105,0.25,0.94869109947644,0.389738219895288,5,30.7017543859649,44.1052631578947
"distance",10,40,0.8,1,2061277401,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda080_rep01.rds",0.572849887877589,6000,0.15,11,23.0769230769231,569.282051282051,0.476190476190476,0.959487534626039,0.572849887877589,22,551.282051282051,995.589743589744
"distance",20,80,0.8,1,1227151535,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda080_rep01.rds",0.671818786040341,6000,0.74,57,96.2025316455696,9587.83417721519,0.595744680851064,0.976115206797451,0.671818786040341,95,9379.74683544304,18091.8734177215
"distance",5,25,0.8,1,2039981803,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda080_rep01.rds",0.391566648964418,6000,0.0470000000000006,2,5.2,30.9333333333333,0.25,0.957833244822092,0.391566648964418,5,30.3819444444444,43.4583333333333
"distance",10,50,0.8,1,1922808399,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda080_rep01.rds",0.536060950972495,6000,0.202999999999999,10,22.9591836734694,563.475102040816,0.428571428571429,0.966019040576763,0.536060950972495,22,548.469387755102,990.061224489796
"distance",20,100,0.8,1,636975207,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda080_rep01.rds",0.647351790653423,6000,1.028,54,95.959595959596,9517.33333333333,0.563829787234043,0.981439804330945,0.647351790653423,95,9356.06060606061,18045.2323232323
"distance",5,5,0.9,1,776838465,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda090_rep01.rds",0.75560475161987,6000,0.0120000000000005,4,6,40.2,0.75,0.806047516198704,0.75560475161987,5,36.4583333333333,55.75
"distance",10,10,0.9,1,329217939,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda090_rep01.rds",0.85492106801793,6000,0.0310000000000006,19,25,677.888888888889,0.857142857142857,0.834924965893588,0.85492106801793,22,597.222222222222,1085.88888888889
"distance",20,20,0.9,1,2057982708,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda090_rep01.rds",0.780161943499767,6000,0.131,73,100,10584.5052631579,0.765957446808511,0.908002413721076,0.780161943499767,95,9750,18820.9473684211
"distance",5,10,0.9,1,2052609004,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda090_rep01.rds",0.7630195599022,6000,0.020999999999999,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.7630195599022,5,32.4074074074074,47.5555555555556
"distance",10,20,0.9,1,190748937,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda090_rep01.rds",0.69220946256316,6000,0.0700000000000003,15,23.6842105263158,601.494736842105,0.666666666666667,0.922094625631603,0.69220946256316,22,565.789473684211,1024.10526315789
"distance",20,40,0.9,1,1781044704,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda090_rep01.rds",0.708307520769086,6000,0.308999999999999,65,97.4358974358974,9893.62051282051,0.680851063829787,0.955415633222777,0.708307520769086,95,9500,18328.6666666667
"distance",5,15,0.9,1,30984337,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda090_rep01.rds",0.320583972719523,6000,0.0300000000000011,2,5.33333333333333,31.8666666666667,0.25,0.955839727195226,0.320583972719523,5,31.25,45.2142857142857
"distance",10,30,0.9,1,52279935,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda090_rep01.rds",0.565886501474149,6000,0.106,12,23.2758620689655,580.912643678161,0.523809523809524,0.944579300455779,0.565886501474149,22,556.034482758621,1004.93103448276
"distance",20,60,0.9,1,1504106700,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda090_rep01.rds",0.661801441078134,6000,0.513999999999999,60,96.6101694915254,9690.07683615819,0.627659574468085,0.969078240568572,0.661801441078134,95,9419.49152542373,18170.1355932203
"distance",5,20,0.9,1,1914140002,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda090_rep01.rds",0.321125654450262,6000,0.0350000000000001,2,5.26315789473684,31.2210526315789,0.25,0.961256544502618,0.321125654450262,5,30.7017543859649,44.1052631578947
"distance",10,40,0.9,1,2061294562,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda090_rep01.rds",0.524737171877061,6000,0.145999999999999,11,23.0769230769231,568.317948717949,0.476190476190476,0.961657433056325,0.524737171877061,22,551.282051282051,995.589743589744
"distance",20,80,0.9,1,1227168696,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda090_rep01.rds",0.605167895661096,6000,0.741000000000001,54,96.2025316455696,9578.28860759494,0.563829787234043,0.977210871504581,0.605167895661096,95,9379.74683544304,18091.8734177215
"distance",5,25,0.9,1,2039998964,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda090_rep01.rds",0.322465746149761,6000,0.0489999999999995,2,5.2,30.7133333333333,0.25,0.97465746149761,0.322465746149761,5,30.3819444444444,43.4583333333333
"distance",10,50,0.9,1,1922825560,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda090_rep01.rds",0.525072768806201,6000,0.193,11,22.9591836734694,563.919183673469,0.476190476190476,0.965013402347721,0.525072768806201,22,548.469387755102,990.061224489796
"distance",20,100,0.9,1,636992368,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda090_rep01.rds",0.595873595906637,6000,1.006,53,95.959595959596,9529.73494949495,0.553191489361702,0.98001255481105,0.595873595906637,95,9356.06060606061,18045.2323232323
"distance",5,5,1,1,751147561,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda100_rep01.rds",0.75,6000,0.0119999999999987,4,6,40.8,0.75,0.774946004319655,0.75,5,36.4583333333333,55.75
"distance",10,10,1,1,2126507094,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda100_rep01.rds",0.857142857142857,6000,0.0339999999999989,19,25,678.244444444444,0.857142857142857,0.834197362437472,0.857142857142857,22,597.222222222222,1085.88888888889
"distance",20,20,1,1,1091721193,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda100_rep01.rds",0.787234042553192,6000,0.134,75,100,10556.5263157895,0.787234042553192,0.911086870749878,0.787234042553192,95,9750,18820.9473684211
"distance",5,10,1,1,1324601658,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda100_rep01.rds",0.75,6000,0.0170000000000012,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.75,5,32.4074074074074,47.5555555555556
"distance",10,20,1,1,2051291423,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda100_rep01.rds",0.619047619047619,6000,0.0689999999999991,14,23.6842105263158,605.578947368421,0.619047619047619,0.913183279742765,0.619047619047619,22,565.789473684211,1024.10526315789
"distance",20,40,1,1,941289851,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda100_rep01.rds",0.670212765957447,6000,0.296999999999999,64,97.4358974358974,9922.0717948718,0.670212765957447,0.952193030861006,0.670212765957447,95,9500,18328.6666666667
"distance",5,15,1,1,649617634,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda100_rep01.rds",0.5,6000,0.0299999999999994,3,5.33333333333333,31.847619047619,0.5,0.957203751065644,0.5,5,31.25,45.2142857142857
"distance",10,30,1,1,1976075752,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda100_rep01.rds",0.571428571428571,6000,0.109999999999999,13,23.2758620689655,583.468965517241,0.571428571428571,0.938884621293594,0.571428571428571,22,556.034482758621,1004.93103448276
"distance",20,60,1,1,790858509,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda100_rep01.rds",0.617021276595745,6000,0.5,59,96.6101694915254,9718.78644067797,0.617021276595745,0.965797384405603,0.617021276595745,95,9419.49152542373,18170.1355932203
"distance",5,20,1,1,1249385987,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda100_rep01.rds",0.25,6000,0.0329999999999995,2,5.26315789473684,31.6631578947368,0.25,0.928272251308901,0.25,5,30.7017543859649,44.1052631578947
"distance",10,40,1,1,1900860081,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda100_rep01.rds",0.523809523809524,6000,0.154,12,23.0769230769231,571.148717948718,0.523809523809524,0.955286241920591,0.523809523809524,22,551.282051282051,995.589743589744
"distance",20,80,1,1,640427167,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda100_rep01.rds",0.595744680851064,6000,0.743,57,96.2025316455696,9592.89113924051,0.595744680851064,0.975534755861901,0.595744680851064,95,9379.74683544304,18091.8734177215
"distance",5,25,1,1,574401963,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda100_rep01.rds",0.25,6000,0.0499999999999989,2,5.2,31.0466666666667,0.25,0.949166224110462,0.25,5,30.3819444444444,43.4583333333333
"distance",10,50,1,1,1825644410,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda100_rep01.rds",0.428571428571429,6000,0.200999999999999,10,22.9591836734694,567.288979591837,0.428571428571429,0.957382382844995,0.428571428571429,22,548.469387755102,990.061224489796
"distance",20,100,1,1,1805046942,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda100_rep01.rds",0.563829787234043,6000,1.008,54,95.959595959596,9521.64444444444,0.563829787234043,0.980943656797965,0.563829787234043,95,9356.06060606061,18045.2323232323
"distance",5,5,0,2,751130401,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda000_rep02.rds",0.806047516198704,6000,0.0169999999999995,4,6,40.2,0.75,0.806047516198704,0.806047516198704,5,36.4583333333333,55.75
"distance",10,10,0,2,2126489934,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda000_rep02.rds",0.832742155525239,6000,0.0310000000000006,18,25,678.955555555556,0.80952380952381,0.832742155525239,0.832742155525239,22,597.222222222222,1085.88888888889
"distance",20,20,0,2,1091704033,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda000_rep02.rds",0.911662450391069,6000,0.134,70,100,10551.3052631579,0.734042553191489,0.911662450391069,0.911662450391069,95,9750,18820.9473684211
